weekofmonth,dayofweek,make,accidentarea,dayofweekclaimed,weekofmonthclaimed,sex,maritalstatus,age,fault,policytype,vehiclecategory,vehicleprice,policynumber,repnumber,deductible,driverrating,days_policy_accident,days_policy_claim,pastnumberofclaims,ageofvehicle,ageofpolicyholder,policereportfiled,witnesspresent,agenttype,numberofsuppliments,addresschange_claim,numberofcars,year,basepolicy
3,2,16,0,1,1,1,1,64,0,0,0,0,1396,8,400,3,3,2,0,6,6,0,0,0,2,3,1,1994,0
5,1,3,1,4,2,1,1,37,0,0,0,0,934,13,400,3,3,2,0,3,4,0,0,0,3,3,0,1994,0
4,3,8,1,5,1,1,1,50,0,0,0,0,13809,7,400,3,3,2,1,5,5,0,0,0,1,3,0,1996,0
4,3,15,1,7,4,1,1,54,0,0,0,2,5850,15,400,1,3,2,1,5,6,0,0,0,2,2,1,1994,0
1,1,15,1,6,1,1,1,46,0,2,1,1,13433,2,400,1,3,0,2,6,6,0,0,0,3,3,0,1996,1
2,5,2,1,2,3,1,1,35,0,0,0,0,9250,2,400,2,3,2,2,4,4,0,0,0,3,3,0,1995,0
1,2,13,0,6,3,0,1,28,0,1,0,0,9857,13,400,3,3,2,2,4,4,0,0,0,1,2,0,1995,1
3,1,6,1,6,3,1,1,20,0,1,0,2,2955,9,400,4,3,2,1,6,2,0,0,0,3,3,0,1994,1
1,4,9,1,7,1,1,1,34,0,1,0,0,10434,9,400,2,3,1,1,4,4,0,0,0,0,3,0,1995,1
2,3,11,0,4,3,0,1,41,0,1,0,1,7196,6,400,2,3,2,1,5,5,0,0,0,1,3,0,1995,1
2,4,4,1,1,1,1,1,40,0,0,0,1,6057,9,400,1,3,2,2,5,5,0,0,0,3,3,0,1994,0
3,5,16,1,2,4,1,1,42,0,0,0,0,13658,3,400,3,3,2,1,5,5,0,0,0,0,0,1,1996,0
1,4,15,1,2,2,1,1,30,0,0,0,0,14409,13,400,2,3,2,0,4,4,0,0,0,1,3,0,1996,0
4,0,12,1,2,4,1,1,28,0,2,0,1,6602,12,400,2,3,2,1,4,4,0,0,0,2,3,1,1995,1
4,3,17,1,2,1,0,2,25,0,0,0,2,4022,7,400,2,3,2,0,3,3,0,0,0,3,3,0,1994,0
4,3,3,1,7,1,1,1,30,0,0,0,1,11072,7,400,1,2,0,0,4,4,0,0,0,2,3,0,1995,0
2,1,0,1,5,3,1,1,47,0,1,0,3,9155,2,400,3,3,2,1,5,5,0,0,0,1,3,0,1995,1
4,5,13,0,5,3,1,1,37,0,1,0,0,6725,9,400,3,3,2,1,5,5,0,0,0,2,3,0,1995,1
4,2,7,1,6,1,0,1,44,0,0,0,0,11888,9,400,2,3,2,1,3,5,0,0,0,1,3,0,1996,0
2,2,11,0,2,2,1,1,51,0,1,0,0,9154,13,400,2,3,2,1,5,5,0,0,0,1,3,0,1995,1
2,4,8,1,2,2,1,1,34,0,1,0,0,12829,3,650,3,3,2,1,4,4,0,0,0,1,3,0,1996,1
3,2,13,1,5,3,1,1,37,0,2,0,1,10255,12,465,1,3,2,1,5,4,0,0,0,2,1,0,1995,0
2,4,10,1,7,3,1,1,53,0,1,0,1,8493,7,400,1,3,2,2,6,6,0,0,0,1,3,0,1995,1
2,4,9,1,5,3,1,1,38,0,3,0,2,9992,6,459,2,3,2,2,4,4,0,0,0,2,1,0,1995,0
4,2,4,1,6,4,1,1,36,0,0,0,2,5915,4,400,2,3,2,1,5,4,0,0,0,3,3,0,1994,0
3,2,7,1,4,3,1,1,32,0,0,0,0,13701,15,400,4,3,2,1,4,4,0,0,0,2,3,0,1996,0
2,1,11,0,1,2,1,1,29,0,1,0,0,6323,14,400,2,3,2,3,3,4,0,0,0,2,2,0,1995,1
1,3,7,0,4,2,1,1,23,0,2,0,5,1798,6,400,2,3,2,2,2,2,0,0,0,3,3,0,1994,1
2,4,6,0,5,2,1,1,34,0,3,0,4,9225,14,400,2,3,2,2,5,4,0,0,0,2,2,0,1995,1
3,3,13,1,3,3,0,2,35,0,0,0,0,6416,11,400,1,3,2,0,5,4,0,0,0,1,3,0,1995,0
4,4,15,1,4,4,1,1,59,0,0,0,3,5883,14,400,1,3,2,1,5,6,0,0,0,1,3,1,1994,0
2,2,13,1,5,3,1,1,33,0,1,0,1,15007,10,400,3,3,2,2,5,4,0,0,0,3,3,0,1996,1
2,6,2,1,2,3,0,2,26,0,0,0,0,12097,10,400,2,3,2,1,3,4,0,0,0,2,3,0,1996,0
2,1,7,1,2,2,0,1,26,0,0,0,2,8499,8,400,2,3,2,2,2,3,0,0,0,3,3,0,1995,0
2,5,15,1,4,3,1,1,43,0,0,0,0,3553,9,400,1,3,2,2,5,5,0,0,0,1,1,0,1994,0
4,2,17,0,3,2,0,1,34,0,0,0,0,3083,4,400,1,3,2,0,4,4,0,0,0,1,2,0,1994,0
4,4,16,1,2,3,1,1,30,0,0,0,0,2222,3,400,2,3,2,0,4,4,0,0,0,2,3,0,1994,0
2,5,5,1,6,1,1,1,42,0,0,0,1,1893,11,400,2,3,2,0,5,4,0,0,0,0,3,0,1994,0
2,0,4,1,1,2,0,1,40,0,0,0,1,8314,9,400,3,3,2,1,4,5,0,0,0,2,3,0,1995,0
2,1,13,1,7,5,1,1,55,0,0,0,4,4464,7,400,1,3,2,0,5,6,0,0,0,0,3,0,1994,0
3,5,4,1,6,3,1,1,41,0,5,1,4,9351,10,400,2,3,2,2,5,5,0,0,0,2,3,0,1995,0
4,4,12,1,1,4,1,1,40,0,0,0,0,5914,13,400,1,3,2,1,5,5,0,0,0,1,3,0,1994,0
1,6,9,0,6,1,1,1,35,0,0,0,0,1686,8,400,3,3,2,0,3,4,0,0,0,3,3,0,1994,0
1,2,8,1,2,2,1,2,28,0,0,0,1,1777,2,400,3,3,2,1,4,3,0,0,0,1,3,0,1994,0
2,3,14,1,5,1,1,1,29,0,1,0,1,14375,10,400,2,3,2,1,4,4,0,0,0,2,3,0,1996,1
3,1,12,0,1,3,1,1,35,0,1,0,0,5092,7,400,3,3,2,1,4,4,0,0,0,1,3,0,1994,1
2,3,9,1,3,2,1,1,50,0,0,0,3,7045,12,400,3,3,2,2,5,6,0,0,0,2,3,0,1995,0
1,0,6,0,7,2,0,2,30,0,0,0,4,448,4,400,1,3,2,0,3,4,0,0,0,3,3,0,1994,0
3,5,8,1,1,1,1,1,33,0,0,0,0,3020,10,400,2,3,2,2,5,4,0,0,0,3,3,0,1994,0
2,5,13,1,2,3,1,1,31,0,0,0,0,557,5,400,2,3,2,2,4,4,0,0,0,3,3,0,1994,0
4,5,4,1,2,4,1,1,48,0,0,0,0,5901,12,400,1,3,2,1,4,5,0,0,0,3,3,0,1994,0
4,3,6,1,6,2,1,1,24,0,0,0,5,1473,7,400,1,3,2,1,5,3,0,0,0,3,1,0,1994,0
3,4,17,1,5,3,0,1,22,0,1,0,0,8714,6,400,2,3,2,1,2,3,0,0,0,1,3,0,1995,1
3,3,6,1,6,4,1,2,27,0,0,0,0,7383,6,400,3,2,1,3,3,4,0,0,0,3,3,0,1995,0
3,1,10,0,1,1,1,1,46,0,0,0,2,2157,3,400,2,3,2,2,5,5,0,0,0,1,3,0,1994,0
4,4,5,1,6,3,1,1,45,0,0,0,0,11102,7,400,1,3,2,1,5,5,0,0,0,3,3,0,1995,0
1,1,9,0,5,1,1,1,42,0,0,0,1,7709,13,400,1,3,2,0,4,5,0,0,0,2,3,0,1995,0
1,4,15,1,2,2,1,2,28,0,0,0,0,14409,11,400,2,3,2,0,4,4,0,0,0,2,3,0,1996,0
1,5,12,0,6,1,0,1,53,0,1,0,0,10439,1,400,2,3,1,3,3,5,0,0,0,3,3,0,1995,1
4,4,16,1,4,3,1,1,40,0,0,0,0,10261,9,400,1,3,2,1,5,4,0,0,0,3,3,0,1995,0
3,5,5,1,6,3,1,1,40,0,1,0,0,10846,9,400,2,3,2,1,5,5,0,0,0,3,3,0,1995,1
1,3,5,1,2,3,1,1,41,0,1,0,0,1144,4,400,2,3,2,1,4,4,0,0,0,3,3,0,1994,1
2,5,3,1,2,2,1,1,34,0,0,0,0,12095,12,400,2,3,2,2,4,4,0,0,0,2,3,0,1996,0
4,4,4,1,4,3,1,1,43,0,1,0,1,12444,7,400,1,3,2,1,5,5,0,0,0,2,2,0,1996,1
5,2,14,1,7,1,0,1,30,0,2,1,0,7579,5,400,3,3,2,0,2,4,0,0,0,2,3,0,1995,1
4,3,10,1,4,1,1,1,49,0,0,0,0,13805,8,400,3,3,2,1,5,5,0,0,0,0,2,0,1996,0
4,2,11,1,6,3,0,1,35,0,0,0,0,7465,8,400,1,3,2,1,4,4,0,0,0,2,2,0,1995,0
2,2,16,1,6,3,1,1,26,0,0,0,0,14944,12,400,1,2,2,3,2,4,0,0,0,2,3,0,1996,0
3,1,11,1,4,3,1,1,54,0,1,0,1,8641,10,400,3,3,2,2,6,6,0,0,0,2,3,0,1995,1
2,1,9,0,4,3,1,1,38,0,0,0,1,11434,10,400,1,3,2,1,4,4,0,0,0,1,3,0,1996,0
2,1,5,1,4,2,1,1,41,0,1,0,3,9155,2,400,4,3,2,1,4,5,0,0,0,1,3,0,1995,1
2,2,7,1,2,1,1,1,38,0,1,0,2,190,11,400,2,3,2,1,5,4,0,0,0,2,2,0,1994,0
1,2,11,0,5,3,1,1,35,0,1,0,0,3441,6,400,1,3,2,0,5,4,0,0,0,3,3,0,1994,1
5,3,11,0,4,2,1,1,33,0,0,0,0,948,11,400,3,3,2,1,4,4,0,0,0,1,2,0,1994,0
4,4,6,1,2,1,1,2,3,0,0,0,4,3126,8,400,2,3,2,3,6,0,0,0,0,3,2,0,1994,0
3,6,6,0,6,3,1,1,49,0,0,0,1,3776,8,400,1,3,2,0,6,5,0,0,0,1,3,1,1994,0
2,2,17,0,5,3,1,1,41,0,1,0,0,5056,3,478,4,3,2,0,5,5,0,0,0,0,1,0,1994,1
1,4,0,0,4,4,1,1,26,0,5,1,5,6200,6,400,4,3,2,0,3,3,0,0,0,0,3,0,1995,0
2,4,2,0,6,2,1,1,30,0,5,1,5,101,2,400,1,3,2,2,5,3,0,0,0,2,3,0,1994,0
3,4,2,1,7,2,1,1,32,0,5,1,4,97,2,400,1,3,2,2,5,4,0,0,0,1,3,0,1994,0
1,6,5,1,1,1,1,1,3,0,0,0,4,1688,7,400,3,3,2,2,6,0,0,0,0,3,3,0,1994,0
1,3,6,0,1,2,1,1,36,0,1,0,0,7866,12,400,1,3,2,2,5,5,0,0,0,2,3,0,1995,1
5,0,7,1,5,3,1,1,33,0,1,0,0,7528,9,400,3,3,2,0,5,4,0,0,0,2,3,0,1995,0
3,2,8,1,1,2,0,1,27,0,1,0,0,4582,7,400,1,3,2,1,2,4,0,0,0,1,2,0,1994,1
1,3,6,1,3,2,0,1,36,0,4,1,5,5338,10,400,2,3,2,0,1,4,0,0,0,3,1,0,1994,1
2,5,8,1,6,1,1,1,39,0,0,0,0,1908,9,400,2,3,2,0,5,4,0,0,0,0,3,0,1994,0
4,2,6,1,5,3,0,1,40,0,3,0,4,4717,12,400,2,3,2,1,4,5,0,0,0,2,3,0,1994,0
4,3,13,1,5,3,0,1,32,0,0,0,3,7432,3,400,3,3,2,2,5,4,0,0,0,3,2,0,1995,0
3,5,13,1,4,3,1,1,50,0,1,0,1,2047,9,400,3,3,2,1,4,5,0,0,0,2,3,0,1994,1
1,6,15,0,6,1,1,1,34,0,0,0,0,1689,8,400,3,3,2,0,3,4,0,0,0,3,3,0,1994,0
1,4,17,1,1,3,0,1,28,0,0,0,0,14415,13,400,2,3,2,0,4,4,0,0,0,2,3,0,1996,0
4,3,2,1,5,3,1,1,38,0,1,0,1,12397,13,400,1,3,2,1,4,5,0,0,0,0,3,0,1996,1
3,1,2,1,6,1,0,1,42,0,0,0,0,11904,12,400,2,3,2,0,3,5,0,0,0,1,3,0,1996,0
1,6,10,0,4,1,1,2,32,0,0,0,2,1687,8,400,3,3,2,0,3,4,0,0,0,3,3,0,1994,0
3,2,13,0,1,1,1,1,64,0,0,0,0,1411,9,400,3,3,2,0,6,7,0,0,0,2,3,1,1994,0
3,1,13,1,3,2,0,1,34,0,0,0,3,5124,12,400,3,3,2,0,4,4,0,0,0,2,2,0,1994,0
4,0,12,1,4,4,1,1,52,0,1,0,2,9610,13,400,4,3,2,1,5,6,0,0,0,2,3,0,1995,0
1,3,11,0,1,2,1,1,49,0,1,0,0,7807,4,400,1,3,2,0,5,5,0,0,0,2,3,0,1995,1
4,4,3,1,7,4,1,1,35,0,0,0,1,5888,4,400,1,3,2,0,4,4,0,0,0,3,3,0,1994,0
2,4,6,1,6,2,1,1,40,0,1,0,0,3250,2,400,3,3,2,1,4,4,0,0,0,3,2,0,1994,1
2,4,13,1,4,2,0,2,29,0,1,0,0,15393,7,400,2,3,2,3,3,4,0,0,0,1,3,0,1996,1
1,3,12,1,4,3,1,1,27,0,1,0,0,15303,8,400,3,3,2,0,4,4,0,0,0,0,3,0,1996,1
1,6,9,1,3,2,1,1,39,0,0,0,3,4161,5,400,2,3,2,0,4,5,0,0,0,3,3,0,1994,0
3,0,3,1,6,3,1,1,41,0,0,0,5,10880,8,400,1,3,2,0,4,5,0,0,0,2,3,0,1995,0
3,1,0,1,4,3,1,1,63,0,5,1,4,2029,12,400,1,3,2,2,4,6,0,0,0,3,3,0,1994,0
2,3,10,1,6,4,1,1,36,0,0,0,1,4897,12,459,1,3,2,1,4,4,0,0,0,3,1,0,1994,0
4,1,5,1,5,2,1,1,45,0,0,0,0,958,3,400,3,3,2,0,4,5,0,0,0,2,3,0,1994,0
2,0,6,1,6,3,1,1,46,0,0,0,2,14487,4,400,2,3,2,2,5,5,0,0,0,0,3,0,1996,0
3,1,4,0,6,3,1,1,38,0,1,0,1,649,5,400,1,3,2,1,4,4,0,0,0,2,3,0,1994,1
2,0,15,1,2,2,1,1,39,0,1,0,0,10704,14,400,3,3,2,2,5,5,0,0,0,2,3,0,1995,1
5,1,10,0,7,1,0,1,38,0,0,0,2,7595,15,400,1,3,2,1,4,5,0,0,0,2,3,0,1995,0
3,2,15,1,1,4,1,1,31,0,1,0,3,11583,6,415,4,3,2,2,4,4,0,0,0,3,2,0,1996,1
1,1,14,0,5,2,0,1,35,0,0,0,2,5546,5,400,3,3,2,0,3,4,0,0,0,2,3,0,1994,0
3,4,5,0,7,4,1,1,53,0,1,0,1,10847,3,400,1,3,2,0,6,6,0,0,0,2,3,0,1995,0
2,4,16,0,1,2,1,1,51,0,1,0,0,7869,4,400,2,3,2,3,2,5,0,0,0,3,3,0,1995,0
4,2,7,1,7,4,1,1,32,0,0,0,3,5867,6,400,1,3,2,0,4,4,0,0,0,3,3,0,1994,0
1,1,12,1,1,1,0,1,38,0,0,0,2,6084,11,400,2,3,2,3,4,4,0,0,0,1,3,0,1994,0
1,1,10,1,5,1,1,1,53,0,0,0,0,371,7,400,2,3,2,2,5,6,0,0,0,2,3,0,1994,0
1,6,5,0,1,1,0,1,33,0,0,0,4,1683,7,400,1,3,2,0,3,4,0,0,0,3,3,0,1994,0
4,1,9,0,3,1,1,1,51,0,3,1,3,10380,3,400,3,3,2,2,5,5,0,0,0,3,3,0,1995,1
1,3,7,1,3,2,1,1,47,0,0,0,2,6164,10,400,2,3,2,1,6,5,0,0,0,0,3,0,1995,0
5,3,5,1,1,1,1,1,35,0,0,0,1,8271,10,400,3,3,2,1,4,4,0,0,0,3,3,0,1995,0
1,1,16,1,1,3,0,1,31,0,0,0,0,13421,7,400,1,3,2,0,4,4,0,0,0,3,3,0,1996,0
2,3,13,1,5,3,1,2,29,0,0,0,2,14571,11,448,2,3,2,1,4,4,0,0,0,0,2,1,1996,0
4,1,3,1,6,2,0,1,48,0,0,0,0,3122,7,400,3,3,2,1,5,5,0,0,0,2,3,0,1994,0
2,0,13,1,5,3,1,2,34,0,0,0,0,4396,11,400,3,3,2,0,4,4,0,0,0,0,3,0,1994,0
1,0,5,0,2,2,1,1,59,0,0,0,2,373,6,400,1,3,2,1,6,6,0,0,0,1,3,0,1994,0
3,1,6,1,7,2,1,1,36,0,2,0,3,2961,6,400,4,3,2,1,4,4,0,0,0,3,3,0,1994,1
2,3,13,0,1,3,1,1,30,0,1,0,0,7101,9,400,3,3,2,1,4,4,0,0,0,0,3,0,1995,1
3,5,11,1,6,1,1,1,28,0,0,0,1,5185,1,400,2,3,2,2,5,4,0,0,0,0,3,0,1994,0
2,0,15,1,4,3,1,1,38,0,0,0,0,1181,5,400,2,3,2,0,4,4,0,0,0,1,3,0,1994,0
4,3,6,1,7,2,1,1,34,0,0,0,0,5964,8,500,3,3,2,0,4,4,0,0,0,2,1,0,1994,0
1,4,0,1,1,1,1,1,29,0,5,1,4,13879,6,400,2,3,2,3,4,4,0,0,0,2,2,1,1996,0
2,1,13,0,2,3,1,2,31,0,0,0,0,6282,7,400,4,3,2,0,4,4,0,0,0,2,3,0,1995,0
3,2,11,1,5,3,0,1,31,0,0,0,2,7419,5,372,3,3,2,2,4,4,0,0,0,3,2,0,1995,0
4,2,4,0,5,1,1,1,43,0,0,0,0,3128,4,400,4,3,2,1,5,5,0,0,0,3,3,0,1994,0
3,4,12,1,6,3,1,1,30,0,1,0,1,13098,7,400,3,3,2,2,4,4,0,0,0,2,3,0,1996,1
2,1,8,0,2,2,1,1,44,0,1,0,0,14596,7,400,2,3,2,2,5,5,0,0,0,1,3,0,1996,1
1,5,16,1,6,1,1,1,58,0,0,0,3,10444,10,400,1,3,2,0,4,6,0,0,0,1,3,0,1995,0
1,3,16,1,5,1,1,1,46,0,0,0,4,13343,8,400,3,3,2,2,6,5,0,0,0,2,3,0,1996,0
3,4,9,1,4,3,1,1,10,0,1,0,3,2091,12,400,1,3,2,2,6,1,0,0,0,3,3,0,1994,1
1,2,10,1,2,2,1,1,30,0,0,0,1,1772,3,400,4,3,2,1,4,4,0,0,0,1,3,0,1994,0
1,0,15,1,4,2,0,1,33,0,0,0,2,6095,4,400,4,3,2,3,5,4,0,0,0,3,3,0,1994,0
5,4,17,1,5,5,1,1,50,0,1,0,1,3192,11,400,3,3,2,0,6,5,0,0,0,3,2,0,1994,1
2,2,14,1,3,3,1,1,27,0,0,0,0,7055,11,400,3,3,2,3,1,3,0,0,0,0,3,0,1995,0
1,1,7,1,1,2,1,1,33,0,0,0,0,1040,8,700,2,3,2,2,5,4,0,0,0,1,3,0,1994,0
3,2,11,1,6,3,1,1,40,0,0,0,0,9299,12,400,3,3,2,1,4,4,0,0,0,3,3,0,1995,0
4,4,12,1,5,5,1,1,35,0,1,0,0,11131,6,400,3,3,2,2,5,4,0,0,0,2,3,0,1995,1
4,1,3,1,7,1,0,1,29,0,0,0,4,797,6,400,2,3,2,0,4,4,0,0,0,0,2,0,1994,0
4,3,14,1,6,1,1,1,39,0,0,0,0,5342,8,400,2,3,2,1,5,4,0,0,0,0,3,1,1994,0
4,2,16,1,2,4,0,1,38,0,1,0,0,9509,11,400,1,3,2,1,5,5,0,0,0,2,3,0,1995,1
1,1,13,1,5,2,1,1,33,0,0,0,4,4313,12,400,2,3,2,0,5,4,0,0,0,3,3,0,1994,0
2,0,13,0,1,3,1,1,30,0,0,0,0,1196,11,400,3,3,2,0,4,4,0,0,0,2,3,0,1994,0
4,1,14,1,6,3,0,1,41,0,0,0,4,8761,9,400,3,3,2,0,5,5,0,0,0,1,3,0,1995,0
4,1,9,1,1,1,0,1,45,0,1,0,2,2316,1,400,1,3,2,1,5,5,0,0,0,3,3,0,1994,0
4,5,13,1,1,1,0,1,31,0,1,0,0,10711,7,499,4,3,2,2,4,4,0,0,0,3,1,0,1995,1
1,1,5,1,2,2,1,1,51,0,0,0,0,11917,2,400,4,3,2,0,5,6,0,0,0,2,3,0,1996,0
4,2,10,1,4,4,1,1,33,0,0,0,2,5876,9,400,1,3,2,1,4,4,0,0,0,2,3,0,1994,0
1,2,9,1,2,3,1,1,40,0,0,0,1,11983,3,400,2,3,2,3,5,5,0,0,0,1,3,1,1996,0
5,0,11,1,7,1,1,0,48,0,1,0,0,13234,5,400,3,3,2,2,4,6,0,0,0,1,3,0,1996,1
2,1,4,0,3,2,1,1,44,0,0,0,4,3495,12,400,3,3,2,2,5,5,0,0,0,3,3,0,1994,0
5,5,5,1,2,1,1,1,49,0,0,0,0,6034,3,400,1,3,2,1,5,6,0,0,0,2,3,0,1994,0
3,4,2,1,6,4,1,1,31,0,0,0,0,12248,12,400,3,3,2,2,4,4,0,0,0,2,3,0,1996,0
4,1,16,1,5,3,0,1,40,0,0,0,4,4726,12,400,3,3,2,2,4,5,0,0,0,1,3,0,1994,0
5,0,9,0,6,1,1,1,26,0,0,0,4,309,6,400,1,3,2,1,6,3,0,0,0,3,3,0,1994,0
2,0,6,1,2,2,1,1,25,0,3,0,4,14554,10,400,2,3,2,0,3,3,0,0,0,2,3,0,1996,1
1,3,7,1,5,2,1,1,31,0,0,0,3,4915,13,400,2,3,2,3,4,4,0,0,0,3,3,0,1994,0
3,4,1,0,6,2,1,1,35,0,6,2,5,103,3,400,1,3,2,2,5,4,0,0,0,2,3,0,1994,0
3,1,12,1,6,3,1,2,65,0,0,0,3,3725,8,400,3,3,2,0,5,7,0,0,0,1,3,0,1994,0
2,3,9,1,5,3,0,1,44,0,3,1,5,9997,6,400,2,3,2,1,5,5,0,0,0,1,3,0,1995,0
2,1,13,0,3,2,1,1,61,0,0,0,0,513,9,400,1,3,2,2,5,6,0,0,0,2,3,0,1994,0
1,0,16,1,4,2,1,1,50,0,1,0,0,3409,11,400,1,3,2,3,5,5,0,0,0,2,3,0,1994,1
1,1,7,1,5,1,0,1,31,0,1,0,4,9054,13,400,2,3,2,1,3,4,0,0,0,2,3,0,1995,1
1,3,2,1,3,2,1,1,36,0,3,1,3,13910,6,400,2,3,2,1,4,4,0,0,0,2,2,0,1996,0
1,4,5,1,5,3,1,1,30,0,0,0,4,4906,15,400,1,3,2,2,4,4,0,0,0,2,3,0,1994,0
2,1,8,1,5,1,1,1,24,0,3,0,3,1173,2,400,2,3,2,2,3,2,0,0,0,2,3,0,1994,1
4,3,0,1,1,5,1,1,49,0,0,0,0,5290,13,400,2,3,2,3,5,5,0,0,0,3,3,1,1994,0
2,2,13,1,2,4,1,2,20,0,0,0,0,7058,11,400,4,3,2,2,1,2,0,0,0,0,3,0,1995,0
4,2,8,1,2,2,1,1,39,0,0,0,0,8835,12,400,1,3,2,1,5,5,0,0,0,2,3,0,1995,0
1,1,11,1,5,1,0,1,39,0,0,0,4,9054,8,400,2,3,2,2,5,4,0,0,0,2,3,0,1995,0
1,1,0,1,3,1,1,1,30,0,4,1,3,6899,2,400,3,3,2,3,4,4,0,0,0,3,3,0,1995,0
3,1,9,1,2,3,1,1,35,0,3,0,4,4562,11,400,2,3,2,2,1,4,0,0,0,3,3,0,1994,1
4,1,4,1,4,1,1,1,45,0,0,0,0,5300,11,400,3,3,2,0,5,5,0,0,0,3,3,0,1994,0
3,2,8,1,2,3,1,1,43,0,0,0,2,8675,12,400,2,3,2,3,5,5,0,0,0,1,3,0,1995,0
2,2,0,1,1,3,1,1,69,0,0,0,0,6280,4,429,1,3,2,2,5,7,0,0,0,2,3,0,1995,0
3,3,12,1,6,5,1,1,40,0,1,0,0,4899,10,494,1,3,2,1,5,5,0,0,0,2,1,0,1994,0
4,2,3,1,1,3,0,1,42,0,1,0,2,2343,2,400,2,3,2,1,5,5,0,0,0,0,3,0,1994,0
3,1,12,1,4,3,1,1,29,0,1,0,0,10254,9,400,1,3,2,0,4,4,0,0,0,0,3,0,1995,1
2,1,10,0,5,2,1,1,38,0,0,0,2,525,12,400,4,3,2,0,4,5,0,0,0,1,3,0,1994,0
1,0,9,1,6,2,1,1,40,0,0,0,0,6088,9,400,3,3,2,0,5,4,0,0,0,3,3,0,1994,0
2,1,17,1,3,2,1,1,37,0,0,0,2,12037,8,400,3,3,2,0,4,4,0,0,0,1,3,0,1996,0
2,1,10,1,5,1,1,1,34,0,0,0,0,9296,9,417,1,3,2,0,4,4,0,0,0,1,2,0,1995,0
3,2,9,1,5,2,1,1,35,0,0,0,0,9305,10,400,1,3,2,0,4,4,0,0,0,2,3,0,1995,0
4,2,16,1,2,1,1,1,34,0,0,0,0,4079,10,415,3,3,2,0,4,4,0,0,0,3,2,0,1994,0
1,4,6,0,7,3,0,2,28,0,0,0,4,388,6,400,2,3,2,2,6,4,0,0,0,3,3,0,1994,0
1,1,0,1,4,1,1,1,29,0,3,1,2,6886,2,400,3,3,2,2,5,4,0,0,0,3,3,0,1995,0
3,4,17,1,4,2,1,1,34,0,0,0,2,13653,9,400,3,3,2,0,4,4,0,0,0,1,1,0,1996,0
2,0,13,0,3,2,1,1,42,0,0,0,0,3627,3,400,1,3,2,2,4,5,0,0,0,1,3,0,1994,0
3,5,16,1,1,3,0,2,35,0,0,0,0,6401,15,400,1,3,2,0,5,4,0,0,0,0,3,0,1995,0
2,1,1,0,5,2,1,1,38,0,0,0,4,3499,5,400,3,3,2,1,5,4,0,0,0,3,3,0,1994,0
2,3,9,1,1,2,1,1,23,0,0,0,1,3461,9,400,2,3,2,0,3,3,0,0,0,3,3,0,1994,0
4,3,13,1,1,3,1,1,40,0,0,0,1,2212,2,400,2,3,2,0,4,4,0,0,0,2,3,0,1994,0
2,1,12,1,2,3,1,1,29,0,1,0,0,7070,7,400,3,3,2,1,4,4,0,0,0,0,3,0,1995,1
5,5,1,1,1,3,1,1,40,0,5,1,4,14336,5,400,3,3,2,0,4,4,0,0,0,2,3,0,1996,0
5,2,8,1,1,1,1,1,38,0,1,0,0,11905,11,400,2,3,2,0,4,5,0,0,0,0,3,0,1996,1
3,5,12,1,1,4,1,1,31,0,0,0,0,8606,14,400,1,3,2,1,4,4,0,0,0,3,3,0,1995,0
3,1,11,1,3,4,1,1,41,0,1,0,1,3239,14,464,2,3,2,2,5,5,0,0,0,3,1,0,1994,1
2,3,10,1,6,1,1,1,51,0,3,0,1,10105,11,400,2,3,2,2,4,6,0,0,0,3,3,0,1995,0
3,1,17,1,3,4,1,1,34,0,1,0,0,9482,9,400,2,3,2,1,5,4,0,0,0,1,3,0,1995,1
2,0,10,1,3,3,1,1,36,0,0,0,0,9285,9,458,1,3,2,1,4,4,0,0,0,0,1,0,1995,0
2,1,3,1,6,2,0,2,19,0,1,0,0,14536,14,400,2,3,2,2,2,2,0,0,0,1,3,0,1996,1
1,1,7,1,5,1,1,1,39,0,0,0,0,6846,3,400,1,3,2,2,4,4,0,0,0,1,3,0,1995,0
2,6,16,0,2,2,1,1,36,0,1,0,0,14570,6,400,2,3,2,1,4,5,0,0,0,0,3,0,1996,1
4,1,13,1,5,5,0,1,24,0,0,0,0,8831,13,400,3,3,2,0,3,3,0,0,0,2,3,0,1995,0
2,0,6,1,2,3,1,1,25,0,0,0,4,8489,11,400,3,3,2,3,1,3,0,0,0,3,3,0,1995,0
3,3,13,1,1,2,1,1,26,0,0,0,0,3676,15,400,3,3,2,1,4,3,0,0,0,2,2,0,1994,0
2,5,17,0,3,3,0,1,43,0,0,0,2,3556,12,400,1,3,2,1,5,5,0,0,0,0,3,0,1994,0
3,1,11,0,5,3,1,1,41,0,0,0,1,10223,12,400,3,3,2,0,5,5,0,0,0,2,3,0,1995,0
2,4,17,1,6,3,1,1,43,0,0,0,2,3578,8,400,2,3,0,1,4,5,0,0,0,0,3,0,1994,0
4,2,9,1,5,4,1,1,59,0,0,0,0,3864,3,400,1,3,2,0,5,7,0,0,0,1,3,0,1994,0
2,1,3,1,6,4,1,1,38,0,0,0,2,4826,13,500,2,3,2,2,5,4,0,0,0,3,1,0,1994,0
3,1,13,1,2,1,1,1,33,0,0,0,0,8703,11,400,1,3,2,2,4,3,0,0,0,2,3,0,1995,0
2,0,11,0,4,3,1,1,32,0,0,0,0,12862,6,400,1,3,2,0,3,4,0,0,0,3,3,0,1996,0
